Acinetobacter parvus,FS10000603:2:BPC29607-1927:1:1101:4670:1000,MN087709.1,98.000,150,3,0,1,150,273,422,5.24e-66,261
Acinetobacter parvus,FS10000603:2:BPC29607-1927:1:1101:8440:1000,MN087709.1,98.000,150,3,0,1,150,273,422,5.24e-66,261
bacterium,FS10000603:2:BPC29607-1927:1:1101:2520:1020,MN096634.1,98.675,151,2,0,1,151,289,439,3.16e-68,268
Acinetobacter haemolyticus,FS10000603:2:BPC29607-1927:1:1101:4760:1020,MN220519.1,98.667,150,2,0,1,150,282,431,1.13e-67,267
Azospira oryzae,FS10000603:2:BPC29607-1927:1:1101:6630:1020,MN326711.1,98.667,150,2,0,1,150,310,459,1.13e-67,267
uncultured Aeromonas sp.,FS10000603:2:BPC29607-1927:1:1101:6310:1030,MN383011.1,99.329,149,1,0,1,149,287,435,8.63e-69,270
uncultured Acinetobacter sp.,FS10000603:2:BPC29607-1927:1:1101:9850:1030,LC466903.1,99.333,150,1,0,1,150,311,460,2.42e-69,272
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:1190:1040,LR594971.1,99.333,150,1,0,1,150,1,150,2.42e-69,272
Acinetobacter parvus,FS10000603:2:BPC29607-1927:1:1101:6730:1040,MN087709.1,97.333,150,4,0,1,150,273,422,2.44e-64,255
Acinetobacter parvus,FS10000603:2:BPC29607-1927:1:1101:3440:1050,MN087709.1,98.000,150,3,0,1,150,273,422,5.24e-66,261
Micrococcus sp.,FS10000603:2:BPC29607-1927:1:1101:4880:1060,MH734603.1,98.675,151,2,0,1,151,1,151,3.16e-68,268
Dechloromonas sp. UWNR2,FS10000603:2:BPC29607-1927:1:1101:3870:1070,FJ477301.1,97.351,151,4,0,1,151,218,368,6.83e-65,257
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:7540:1070,LR595029.1,100.000,151,0,0,1,151,1,151,1.46e-71,279
Acinetobacter tjernbergiae,FS10000603:2:BPC29607-1927:1:1101:5970:1080,MN307235.1,100.000,150,0,0,1,150,334,483,5.20e-71,278
Haemophilus parainfluenzae,FS10000603:2:BPC29607-1927:1:1101:12500:1080,CP035368.2,99.338,151,1,0,1,151,1138860,1138710,6.79e-70,274
Haemophilus parainfluenzae,FS10000603:2:BPC29607-1927:1:1101:12500:1080,CP035368.2,94.702,151,8,0,1,151,111957,112107,3.20e-58,235
Haemophilus parainfluenzae,FS10000603:2:BPC29607-1927:1:1101:12500:1080,CP035368.2,94.702,151,8,0,1,151,567907,568057,3.20e-58,235
Haemophilus parainfluenzae,FS10000603:2:BPC29607-1927:1:1101:12500:1080,CP035368.2,94.702,151,8,0,1,151,1788582,1788432,3.20e-58,235
Haemophilus parainfluenzae,FS10000603:2:BPC29607-1927:1:1101:12500:1080,CP035368.2,94.702,151,8,0,1,151,2010129,2010279,3.20e-58,235
Haemophilus parainfluenzae,FS10000603:2:BPC29607-1927:1:1101:12500:1080,CP035368.2,94.203,138,7,1,14,151,1289309,1289173,1.94e-50,209
bacterium S17,FS10000603:2:BPC29607-1927:1:1101:14660:1090,KM241850.1,95.973,149,6,0,1,149,256,404,1.91e-60,243
bacterium,FS10000603:2:BPC29607-1927:1:1101:1750:1100,MN096634.1,98.675,151,2,0,1,151,289,439,3.16e-68,268
Acinetobacter parvus,FS10000603:2:BPC29607-1927:1:1101:5330:1120,MN087709.1,96.667,150,5,0,1,150,273,422,1.13e-62,250
bacterium,FS10000603:2:BPC29607-1927:1:1101:7630:1120,MN096634.1,98.000,150,3,0,1,150,289,438,5.24e-66,261
uncultured Aeromonas sp.,FS10000603:2:BPC29607-1927:1:1101:4330:1130,MN383011.1,100.000,151,0,0,1,151,287,437,1.46e-71,279
Xanthomonadaceae bacterium BvORR163,FS10000603:2:BPC29607-1927:1:1101:3170:1150,AB851388.1,99.338,151,1,0,1,151,233,383,6.79e-70,274
bacterium,FS10000603:2:BPC29607-1927:1:1101:5950:1150,MN096634.1,98.675,151,2,0,1,151,289,439,3.16e-68,268
Acinetobacter parvus,FS10000603:2:BPC29607-1927:1:1101:13520:1150,MN087709.1,98.667,150,2,0,1,150,273,422,1.13e-67,267
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:2030:1160,LR595429.1,99.333,150,1,0,1,150,1,150,2.42e-69,272
bacterium KW-39,FS10000603:2:BPC29607-1927:1:1101:5560:1160,AB529714.1,96.026,151,6,0,1,151,156,306,1.48e-61,246
bacterium,FS10000603:2:BPC29607-1927:1:1101:9720:1160,MN096634.1,99.333,150,1,0,1,150,289,438,2.42e-69,272
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:14430:1160,MF439051.1,97.333,150,4,0,1,150,1,150,2.44e-64,255
Perlucidibaca sp. RIPI-A18,FS10000603:2:BPC29607-1927:1:1101:6400:1170,KU360114.1,96.026,151,6,0,1,151,315,465,1.48e-61,246
Acinetobacter haemolyticus,FS10000603:2:BPC29607-1927:1:1101:7950:1180,MN220519.1,99.333,150,1,0,1,150,282,431,2.42e-69,272
Acinetobacter sp.,FS10000603:2:BPC29607-1927:1:1101:12790:1190,MN267554.1,98.667,150,2,0,1,150,238,387,1.13e-67,267
bacterium,FS10000603:2:BPC29607-1927:1:1101:16270:1190,MN096634.1,97.351,151,4,0,1,151,289,439,6.83e-65,257
Acinetobacter parvus,FS10000603:2:BPC29607-1927:1:1101:1450:1200,MN087709.1,97.333,150,4,0,1,150,273,422,2.44e-64,255
Acinetobacter parvus,FS10000603:2:BPC29607-1927:1:1101:7880:1200,MN087709.1,96.667,150,5,0,1,150,273,422,1.13e-62,250
bacterium,FS10000603:2:BPC29607-1927:1:1101:9020:1200,MN096634.1,98.667,150,2,0,1,150,289,438,1.13e-67,267
Acinetobacter johnsonii,FS10000603:2:BPC29607-1927:1:1101:5850:1210,EF204267.1,99.333,150,1,0,1,150,287,436,2.42e-69,272
Perlucidibaca sp. RIPI-A18,FS10000603:2:BPC29607-1927:1:1101:7940:1210,KU360114.1,97.351,151,4,0,1,151,315,465,6.83e-65,257
Acinetobacter haemolyticus,FS10000603:2:BPC29607-1927:1:1101:15740:1210,MN220519.1,97.987,149,3,0,1,149,282,430,1.87e-65,259
bacterium,FS10000603:2:BPC29607-1927:1:1101:11010:1220,MN096634.1,98.675,151,2,0,1,151,289,439,3.16e-68,268
Azospira oryzae,FS10000603:2:BPC29607-1927:1:1101:11910:1220,MN326711.1,98.000,150,3,0,1,150,310,459,5.24e-66,261
bacterium,FS10000603:2:BPC29607-1927:1:1101:1060:1230,MN096634.1,99.333,150,1,0,1,150,289,438,2.42e-69,272
bacterium S17,FS10000603:2:BPC29607-1927:1:1101:5520:1230,KM241850.1,93.377,151,10,0,1,151,256,406,6.93e-55,224
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:7790:1230,LC336245.1,99.338,151,1,0,1,151,9,159,6.79e-70,274
Chryseobacterium sp.,FS10000603:2:BPC29607-1927:1:1101:8520:1230,KY628874.1,97.351,151,4,0,1,151,276,426,6.83e-65,257
bacterium,FS10000603:2:BPC29607-1927:1:1101:9580:1230,MN096634.1,99.333,150,1,0,1,150,289,438,2.42e-69,272
bacterium,FS10000603:2:BPC29607-1927:1:1101:12550:1230,MN096634.1,97.351,151,4,0,1,151,289,439,6.83e-65,257
bacterium,FS10000603:2:BPC29607-1927:1:1101:15870:1230,MN096634.1,98.013,151,3,0,1,151,289,439,1.47e-66,263
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:13230:1240,LR595029.1,99.338,151,1,0,1,151,1,151,6.79e-70,274
bacterium,FS10000603:2:BPC29607-1927:1:1101:15120:1240,MN096634.1,98.675,151,2,0,1,151,289,439,3.16e-68,268
Acidovorax delafieldii,FS10000603:2:BPC29607-1927:1:1101:6810:1250,MN197564.1,98.667,150,2,0,1,150,273,422,1.13e-67,267
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:10660:1250,MK789925.1,97.351,151,4,0,1,151,327,477,6.83e-65,257
Acinetobacter sp. BN26,FS10000603:2:BPC29607-1927:1:1101:13100:1260,JQ246839.1,98.000,150,3,0,1,150,2,151,5.24e-66,261
bacterium,FS10000603:2:BPC29607-1927:1:1101:13520:1270,MN096634.1,98.667,150,2,0,1,150,289,438,1.13e-67,267
Acinetobacter parvus,FS10000603:2:BPC29607-1927:1:1101:14620:1270,MN087709.1,97.333,150,4,0,1,150,273,422,2.44e-64,255
Acinetobacter parvus,FS10000603:2:BPC29607-1927:1:1101:3080:1280,MN087709.1,97.333,150,4,0,1,150,273,422,2.44e-64,255
bacterium S17,FS10000603:2:BPC29607-1927:1:1101:14450:1280,KM241850.1,95.973,149,6,0,1,149,256,404,1.90e-60,243
Acinetobacter sp.,FS10000603:2:BPC29607-1927:1:1101:2470:1290,MN267554.1,98.000,150,3,0,1,150,238,387,5.24e-66,261
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:13210:1290,LR595029.1,99.333,150,1,0,1,150,1,150,2.42e-69,272
